"Table 1: 2003 Poverty and Median Income Estimates - Counties                             Source: U.S. Census Bureau, Small Area Estimates Branch                              Release date: 10.02.2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State FIPS,County FIPS,Postal Code,Name,Poverty Estimate All Ages,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent All Ages,90% CI Lower Bound,90% CI Upper Bound,Poverty Estimate Ages 0-17,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent Ages 0-17,90% CI Lower Bound,90% CI Upper Bound,Poverty Estimate Ages 5-17,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent Ages 5-17,90% CI Lower Bound,90% CI Upper Bound,Median Household Income,90% CI Lower Bound,90% CI Upper Bound,Poverty Estimate Ages 0-4,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent Ages 0-4,90% CI Lower Bound,90% CI Upper Bound
48,319,TX,Mason County,542,410,673,14.2,10.8,17.7,185,134,235,24.2,17.6,30.9,124,86,162,20.9,14.4,27.4,"32,269","30,191","34,490",,,,,,
48,321,TX,Matagorda County,"6,827","5,282","8,372",18.1,14.0,22.2,"2,857","2,145","3,570",26.3,19.8,32.9,"1,855","1,331","2,379",23.3,16.7,29.9,"31,972","30,006","34,067",,,,,,
48,323,TX,Maverick County,"15,035","11,327","18,743",29.8,22.4,37.1,"7,671","5,615","9,726",42.9,31.4,54.4,"4,927","3,435","6,419",38.3,26.7,50.0,"23,897","22,254","25,661",,,,,,
48,325,TX,Medina County,"6,573","5,094","8,053",16.2,12.6,19.9,"2,578","1,938","3,218",22.9,17.3,28.6,"1,727","1,242","2,212",20.7,14.9,26.5,"36,111","33,910","38,456",,,,,,
48,327,TX,Menard County,481,368,595,21.4,16.4,26.5,161,117,206,35.0,25.3,44.7,113,78,148,32.1,22.0,42.1,"25,782","24,169","27,502",,,,,,
48,329,TX,Midland County,"18,295","14,333","22,257",15.4,12.1,18.7,"7,628","5,798","9,458",22.3,16.9,27.6,"4,874","3,554","6,194",19.7,14.3,25.0,"40,373","37,961","42,938",,,,,,
48,331,TX,Milam County,"4,128","3,187","5,069",16.7,12.9,20.5,"1,667","1,244","2,089",25.3,18.9,31.7,"1,130",807,"1,453",23.8,17.0,30.7,"32,381","30,382","34,512",,,,,,
48,333,TX,Mills County,794,606,983,16.3,12.4,20.1,267,194,341,24.6,17.8,31.4,185,127,243,22.6,15.5,29.6,"29,352","27,532","31,293",,,,,,
48,335,TX,Mitchell County,"1,464","1,069","1,859",22.2,16.2,28.1,459,341,577,26.8,19.9,33.7,313,222,404,25.2,17.9,32.5,"25,700","23,959","27,566",,,,,,
48,337,TX,Montague County,"2,826","2,179","3,473",14.7,11.4,18.1,967,720,"1,215",21.3,15.8,26.8,640,455,825,19.6,13.9,25.2,"32,458","30,479","34,566",,,,,,
48,339,TX,Montgomery County,"37,543","29,401","45,686",10.4,8.2,12.7,"14,097","10,695","17,499",14.2,10.7,17.6,"8,785","6,388","11,182",12.1,8.8,15.4,"53,392","50,221","56,763",,,,,,
48,341,TX,Moore County,"2,790","2,176","3,405",13.8,10.8,16.9,"1,250",939,"1,561",18.4,13.8,23.0,849,610,"1,088",17.6,12.7,22.6,"34,775","32,654","37,033",,,,,,
48,343,TX,Morris County,"2,224","1,712","2,736",17.2,13.2,21.2,826,612,"1,041",26.9,19.9,33.9,536,379,693,23.4,16.5,30.3,"30,701","28,796","32,732",,,,,,
48,345,TX,Motley County,206,156,256,15.7,11.9,19.6,71,49,93,24.3,16.8,31.8,53,34,72,25.6,16.6,34.7,"27,425","25,696","29,269",,,,,,
48,347,TX,Nacogdoches County,"11,219","8,628","13,811",20.0,15.4,24.7,"3,756","2,809","4,703",25.9,19.4,32.5,"2,494","1,782","3,206",24.8,17.7,31.8,"29,223","27,397","31,171",,,,,,
48,349,TX,Navarro County,"8,086","6,248","9,923",17.3,13.3,21.2,"3,129","2,346","3,912",24.6,18.5,30.8,"2,056","1,474","2,638",22.7,16.3,29.1,"31,410","29,493","33,451",,,,,,
48,351,TX,Newton County,"2,803","2,120","3,486",20.4,15.4,25.4,"1,013",741,"1,285",29.7,21.7,37.7,689,480,898,26.1,18.2,34.0,"28,289","26,497","30,203",,,,,,
48,353,TX,Nolan County,"2,952","2,272","3,632",20.1,15.5,24.7,"1,194",892,"1,496",29.9,22.3,37.4,798,570,"1,026",28.2,20.1,36.2,"27,798","26,057","29,656",,,,,,
48,355,TX,Nueces County,"61,599","48,405","74,792",19.7,15.4,23.9,"25,033","19,069","30,996",28.7,21.8,35.5,"15,768","11,526","20,010",25.5,18.7,32.4,"35,240","33,175","37,434",,,,,,
48,357,TX,Ochiltree County,"1,082",829,"1,334",11.9,9.1,14.7,433,320,546,16.1,11.9,20.3,292,206,378,15.4,10.9,19.9,"39,688","37,115","42,440",,,,,,
48,359,TX,Oldham County,271,205,337,13.3,10.1,16.6,118,77,158,19.3,12.7,26.0,74,47,101,19.4,12.3,26.5,"33,428","31,009","36,036",,,,,,
48,361,TX,Orange County,"12,191","9,488","14,894",14.5,11.3,17.7,"4,933","3,707","6,159",22.7,17.1,28.3,"3,152","2,266","4,038",19.6,14.1,25.1,"38,758","36,418","41,249",,,,,,
48,363,TX,Palo Pinto County,"4,399","3,400","5,398",16.3,12.6,20.0,"1,669","1,249","2,090",24.5,18.3,30.7,"1,102",789,"1,415",22.2,15.9,28.5,"32,243","30,285","34,327",,,,,,
48,365,TX,Panola County,"3,257","2,512","4,001",14.6,11.3,18.0,"1,111",830,"1,392",20.4,15.2,25.5,746,533,959,18.9,13.5,24.2,"34,351","32,249","36,590",,,,,,
48,367,TX,Parker County,"10,624","8,264","12,983",10.9,8.5,13.3,"3,838","2,888","4,789",15.4,11.5,19.2,"2,469","1,779","3,159",13.1,9.4,16.7,"47,406","44,579","50,412",,,,,,
48,369,TX,Parmer County,"1,419","1,086","1,752",14.5,11.1,17.9,600,444,756,18.8,13.9,23.7,412,291,533,17.5,12.3,22.6,"31,306","29,095","33,685",,,,,,
48,371,TX,Pecos County,"2,913","2,226","3,601",21.0,16.1,26.0,"1,081",803,"1,359",27.8,20.7,35.0,739,523,955,25.6,18.2,33.1,"28,357","26,584","30,249",,,,,,
48,373,TX,Polk County,"7,237","5,557","8,916",16.8,12.9,20.7,"2,872","2,142","3,603",28.5,21.3,35.8,"1,889","1,347","2,431",25.7,18.4,33.1,"34,975","32,684","37,427",,,,,,
48,375,TX,Potter County,"23,013","17,910","28,117",20.8,16.2,25.4,"9,823","7,399","12,247",29.0,21.9,36.2,"6,401","4,615","8,187",27.8,20.1,35.6,"29,811","27,993","31,747",,,,,,
48,377,TX,Presidio County,"2,087","1,529","2,645",27.6,20.2,35.0,983,694,"1,272",40.5,28.6,52.4,636,425,847,37.3,24.9,49.7,"24,321","22,427","26,375",,,,,,
48,379,TX,Rains County,"1,570","1,185","1,955",14.3,10.8,17.8,521,379,663,22.2,16.1,28.2,359,249,469,20.2,14.1,26.4,"33,384","31,282","35,627",,,,,,
48,381,TX,Randall County,"9,149","7,065","11,233",8.5,6.6,10.4,"2,807","2,088","3,526",10.4,7.8,13.1,"1,813","1,289","2,337",9.1,6.5,11.8,"45,881","43,058","48,889",,,,,,
48,383,TX,Reagan County,382,291,473,12.7,9.6,15.7,154,113,194,16.7,12.3,21.2,105,74,136,15.3,10.8,19.9,"38,929","36,423","41,608",,,,,,
48,385,TX,Real County,616,473,760,20.7,15.8,25.5,239,176,301,37.1,27.3,46.9,166,117,215,32.9,23.2,42.7,"26,969","25,252","28,802",,,,,,
48,387,TX,Red River County,"2,539","1,957","3,122",19.0,14.6,23.4,938,700,"1,176",30.1,22.5,37.8,621,443,799,27.2,19.4,35.0,"26,470","24,800","28,253",,,,,,
48,389,TX,Reeves County,"2,905","2,235","3,574",27.1,20.9,33.4,"1,188",884,"1,493",36.1,26.8,45.3,805,572,"1,038",34.7,24.6,44.8,"23,646","22,132","25,264",,,,,,
48,391,TX,Refugio County,"1,187",914,"1,460",15.8,12.2,19.4,429,319,539,22.9,17.0,28.7,298,211,385,21.7,15.4,28.0,"30,839","28,920","32,884",,,,,,
48,393,TX,Roberts County,63,47,79,7.3,5.5,9.1,18,13,23,9.9,7.1,12.7,13,9,17,8.7,5.8,11.5,"44,328","41,583","47,254",,,,,,
48,395,TX,Robertson County,"3,047","2,361","3,733",19.2,14.9,23.5,"1,251",940,"1,563",28.0,21.0,34.9,841,604,"1,078",26.1,18.7,33.4,"30,672","28,798","32,667",,,,,,
48,397,TX,Rockwall County,"3,893","2,971","4,815",6.7,5.1,8.3,"1,438","1,063","1,814",9.0,6.7,11.4,936,665,"1,207",7.9,5.6,10.2,"69,168","64,867","73,754",,,,,,
48,399,TX,Runnels County,"1,957","1,506","2,408",18.3,14.1,22.5,753,561,944,26.5,19.8,33.3,513,365,661,24.7,17.6,31.8,"27,935","26,148","29,846",,,,,,
48,401,TX,Rusk County,"6,944","5,352","8,536",15.4,11.9,18.9,"2,432","1,823","3,041",21.5,16.1,26.9,"1,617","1,158","2,076",19.7,14.1,25.3,"33,744","31,687","35,934",,,,,,
48,403,TX,Sabine County,"1,709","1,316","2,102",16.5,12.7,20.3,591,440,742,27.6,20.5,34.6,401,285,517,24.9,17.7,32.1,"28,525","26,749","30,420",,,,,,
48,405,TX,San Augustine County,"1,706","1,310","2,103",19.9,15.2,24.5,630,469,791,31.1,23.1,39.0,428,304,552,29.4,20.9,37.9,"26,749","25,086","28,522",,,,,,
48,407,TX,San Jacinto County,"4,341","3,329","5,352",17.7,13.6,21.8,"1,603","1,185","2,020",27.5,20.3,34.7,"1,079",762,"1,396",24.7,17.5,32.0,"31,822","29,849","33,925",,,,,,
48,409,TX,San Patricio County,"12,099","9,371","14,827",17.9,13.9,22.0,"5,237","3,947","6,527",25.7,19.4,32.0,"3,423","2,469","4,377",23.3,16.8,29.8,"36,711","34,462","39,107",,,,,,
48,411,TX,San Saba County,"1,022",783,"1,261",18.4,14.1,22.7,431,317,545,32.7,24.0,41.3,292,204,380,29.5,20.7,38.4,"29,700","27,873","31,647",,,,,,
48,413,TX,Schleicher County,445,336,555,16.3,12.3,20.3,168,121,215,23.8,17.1,30.4,114,78,150,21.5,14.7,28.3,"34,063","31,869","36,409",,,,,,
48,415,TX,Scurry County,"2,510","1,935","3,085",17.4,13.4,21.4,970,724,"1,216",25.3,18.9,31.7,638,455,821,22.9,16.4,29.5,"33,545","31,484","35,740",,,,,,
48,417,TX,Shackelford County,411,314,508,12.9,9.8,15.9,141,104,179,18.5,13.6,23.4,95,66,124,16.3,11.4,21.2,"34,220","32,066","36,520",,,,,,
48,419,TX,Shelby County,"4,776","3,673","5,879",18.5,14.2,22.8,"1,800","1,333","2,266",26.2,19.4,33.0,"1,218",861,"1,575",25.2,17.8,32.5,"28,657","26,882","30,550",,,,,,
48,421,TX,Sherman County,388,293,483,12.8,9.6,15.9,147,104,191,16.1,11.3,20.8,109,73,145,15.6,10.4,20.8,"33,819","31,207","36,650",,,,,,
48,423,TX,Smith County,"26,890","20,850","32,930",14.7,11.4,18.0,"10,396","7,831","12,961",21.5,16.2,26.8,"6,684","4,818","8,550",19.5,14.1,24.9,"38,642","36,309","41,126",,,,,,
48,425,TX,Somervell County,738,564,912,10.1,7.7,12.5,289,213,366,15.2,11.2,19.2,196,138,254,13.7,9.7,17.8,"42,260","39,696","44,989",,,,,,
48,427,TX,Starr County,"21,644","16,543","26,744",36.4,27.8,44.9,"10,888","8,137","13,638",49.4,36.9,61.9,"7,136","5,098","9,174",48.2,34.4,62.0,"19,185","17,909","20,551",,,,,,
48,429,TX,Stephens County,"1,671","1,281","2,062",19.1,14.6,23.5,652,484,820,30.2,22.5,38.0,432,307,557,28.1,19.9,36.2,"29,399","27,588","31,329",,,,,,
48,431,TX,Sterling County,155,116,194,12.0,9.0,15.1,54,38,69,16.4,11.7,21.1,39,26,52,14.5,9.8,19.2,"37,929","35,608","40,402",,,,,,
48,433,TX,Stonewall County,224,170,279,16.4,12.4,20.4,65,46,84,24.0,17.1,31.0,46,31,61,22.4,15.0,29.8,"29,427","27,561","31,419",,,,,,
48,435,TX,Sutton County,559,421,697,13.7,10.3,17.1,207,151,263,18.5,13.5,23.6,142,99,185,17.4,12.1,22.7,"41,391","38,700","44,269",,,,,,
48,437,TX,Swisher County,"1,453","1,129","1,777",20.2,15.7,24.7,609,457,761,28.7,21.5,35.9,409,294,524,27.3,19.6,34.9,"29,153","27,308","31,123",,,,,,
48,439,TX,Tarrant County,"202,490","161,134","243,847",12.9,10.3,15.6,"78,465","60,419","96,512",17.6,13.5,21.6,"48,035","35,577","60,493",15.5,11.5,19.5,"47,805","45,370","50,371",,,,,,
48,441,TX,Taylor County,"19,553","15,149","23,956",16.3,12.6,19.9,"7,511","5,650","9,373",22.8,17.1,28.4,"4,727","3,397","6,057",20.7,14.9,26.5,"33,624","31,529","35,857",,,,,,
48,443,TX,Terrell County,174,131,217,18.2,13.7,22.6,56,40,72,27.3,19.6,35.1,40,28,52,22.5,15.5,29.5,"26,848","25,095","28,723",,,,,,
48,445,TX,Terry County,"2,538","1,956","3,121",21.9,16.9,26.9,"1,064",793,"1,335",31.2,23.2,39.1,700,500,900,29.2,20.9,37.6,"28,045","26,303","29,903",,,,,,
48,447,TX,Throckmorton County,210,160,260,13.0,9.9,16.1,66,48,84,17.6,12.7,22.5,46,32,60,15.5,10.7,20.3,"27,982","26,027","30,084",,,,,,
48,449,TX,Titus County,"4,697","3,608","5,785",16.4,12.6,20.2,"1,946","1,428","2,465",21.8,16.0,27.6,"1,322",925,"1,719",21.0,14.7,27.3,"31,934","29,964","34,033",,,,,,
48,451,TX,Tom Green County,"16,726","13,102","20,349",16.7,13.1,20.4,"6,426","4,880","7,973",24.3,18.5,30.1,"4,152","3,024","5,280",22.4,16.3,28.5,"34,062","32,040","36,211",,,,,,
48,453,TX,Travis County,"118,346","93,413","143,279",13.9,10.9,16.8,"37,715","28,802","46,628",17.6,13.5,21.8,"23,777","17,436","30,118",16.9,12.4,21.4,"45,314","42,745","48,037",,,,,,
48,455,TX,Trinity County,"2,524","1,938","3,110",17.8,13.7,21.9,905,670,"1,140",28.5,21.1,36.0,610,432,788,26.5,18.8,34.3,"28,036","26,307","29,879",,,,,,
48,457,TX,Tyler County,"3,380","2,578","4,183",17.6,13.4,21.7,"1,155",862,"1,449",25.8,19.3,32.4,777,554,"1,000",23.2,16.5,29.8,"30,226","28,343","32,235",,,,,,
48,459,TX,Upshur County,"5,873","4,535","7,211",15.9,12.3,19.5,"2,228","1,666","2,790",24.2,18.1,30.3,"1,476","1,056","1,896",21.9,15.7,28.1,"33,503","31,466","35,673",,,,,,
48,461,TX,Upton County,508,386,630,16.3,12.4,20.2,191,140,241,22.8,16.7,28.8,133,93,173,22.0,15.4,28.7,"32,685","30,605","34,907",,,,,,
48,463,TX,Uvalde County,"6,119","4,755","7,484",23.5,18.2,28.7,"2,925","2,203","3,646",36.3,27.3,45.2,"1,896","1,367","2,425",33.2,23.9,42.5,"27,665","25,943","29,500",,,,,,
48,465,TX,Val Verde County,"10,503","8,104","12,901",22.5,17.3,27.6,"4,761","3,574","5,948",32.2,24.1,40.2,"3,156","2,265","4,047",30.4,21.8,39.0,"30,472","28,582","32,486",,,,,,
48,467,TX,Van Zandt County,"7,211","5,537","8,884",14.1,10.8,17.3,"2,537","1,890","3,185",20.2,15.0,25.3,"1,701","1,212","2,190",18.5,13.2,23.8,"35,416","33,246","37,729",,,,,,
48,469,TX,Victoria County,"13,081","10,258","15,904",15.5,12.2,18.8,"5,353","4,069","6,638",22.6,17.2,28.0,"3,366","2,454","4,278",19.9,14.5,25.3,"37,173","34,982","39,501",,,,,,
48,471,TX,Walker County,"8,844","6,525","11,163",19.6,14.4,24.7,"2,359","1,777","2,941",21.9,16.5,27.3,"1,496","1,079","1,913",19.9,14.4,25.5,"30,646","28,605","32,832",,,,,,
48,473,TX,Waller County,"5,552","4,290","6,815",17.5,13.6,21.5,"1,951","1,469","2,434",22.4,16.8,27.9,"1,309",944,"1,674",21.5,15.5,27.6,"38,101","35,705","40,659",,,,,,
48,475,TX,Ward County,"1,714","1,317","2,112",17.2,13.2,21.2,659,489,829,24.0,17.8,30.2,447,316,578,22.7,16.1,29.4,"31,550","29,600","33,629",,,,,,
48,477,TX,Washington County,"4,040","3,119","4,962",13.7,10.6,16.8,"1,365","1,021","1,709",18.6,13.9,23.2,905,648,"1,162",17.1,12.2,21.9,"37,013","34,771","39,399",,,,,,
48,479,TX,Webb County,"58,785","45,881","71,690",27.1,21.1,33.0,"29,863","22,678","37,048",36.8,27.9,45.6,"19,092","13,902","24,282",36.3,26.5,46.2,"28,857","27,034","30,803",,,,,,
48,481,TX,Wharton County,"6,387","4,935","7,838",15.6,12.0,19.1,"2,389","1,792","2,985",21.1,15.8,26.4,"1,554","1,115","1,993",19.4,13.9,24.9,"33,127","31,099","35,287",,,,,,
48,483,TX,Wheeler County,653,500,805,13.9,10.6,17.1,231,170,291,20.3,15.0,25.7,152,107,197,18.1,12.7,23.5,"34,332","32,195","36,610",,,,,,
48,485,TX,Wichita County,"18,206","14,095","22,318",15.6,12.1,19.2,"6,725","5,048","8,402",21.0,15.8,26.3,"4,301","3,088","5,514",19.1,13.7,24.5,"35,403","33,249","37,697",,,,,,
48,487,TX,Wilbarger County,"2,107","1,621","2,594",15.9,12.2,19.5,864,639,"1,089",24.1,17.8,30.4,565,399,731,22.3,15.7,28.8,"30,018","28,161","31,998",,,,,,
48,489,TX,Willacy County,"5,804","4,468","7,140",30.2,23.3,37.2,"2,657","1,983","3,331",42.7,31.9,53.6,"1,783","1,271","2,295",41.1,29.3,52.9,"23,528","22,036","25,121",,,,,,
48,491,TX,Williamson County,"21,436","16,560","26,312",6.8,5.3,8.4,"8,173","6,081","10,265",9.0,6.7,11.3,"5,051","3,600","6,502",7.8,5.5,10.0,"61,540","57,884","65,427",,,,,,
48,493,TX,Wilson County,"4,361","3,364","5,359",12.0,9.3,14.8,"1,647","1,231","2,063",17.1,12.7,21.4,"1,085",776,"1,394",14.7,10.5,18.9,"42,502","39,944","45,225",,,,,,
48,495,TX,Winkler County,"1,077",820,"1,333",16.4,12.5,20.3,416,306,525,22.9,16.9,29.0,286,200,372,21.6,15.1,28.1,"33,680","31,578","35,923",,,,,,
48,497,TX,Wise County,"5,863","4,545","7,182",10.8,8.4,13.2,"2,162","1,622","2,702",15.0,11.2,18.7,"1,435","1,031","1,839",13.3,9.6,17.0,"44,842","42,123","47,736",,,,,,
48,499,TX,Wood County,"5,885","4,503","7,268",15.2,11.6,18.7,"2,005","1,495","2,515",23.7,17.6,29.7,"1,337",953,"1,721",21.6,15.4,27.8,"32,383","30,364","34,536",,,,,,
48,501,TX,Yoakum County,"1,133",864,"1,402",15.5,11.8,19.2,463,343,584,20.9,15.5,26.3,321,226,416,20.1,14.1,26.0,"36,132","33,836","38,584",,,,,,
48,503,TX,Young County,"2,910","2,247","3,573",16.5,12.7,20.2,"1,060",792,"1,327",24.7,18.5,31.0,698,499,897,22.3,16.0,28.7,"31,150","29,232","33,194",,,,,,
48,505,TX,Zapata County,"3,579","2,752","4,407",27.2,20.9,33.5,"1,619","1,198","2,039",37.9,28.1,47.8,"1,098",776,"1,420",37.3,26.3,48.2,"25,430","23,807","27,163",,,,,,
48,507,TX,Zavala County,"3,746","2,877","4,614",32.9,25.3,40.5,"1,711","1,274","2,148",44.7,33.2,56.1,"1,163",826,"1,500",41.8,29.7,53.9,"18,622","17,413","19,915",,,,,,
49,000,UT,Utah,"235,385","217,928","252,841",10.0,9.2,10.7,"92,075","80,948","103,203",12.5,11.0,14.0,"49,259","41,688","56,830",9.9,8.4,11.4,"46,709","45,087","48,330","37,975","29,995","45,955",16.5,13.0,19.9
49,001,UT,Beaver County,591,448,733,10.0,7.6,12.5,256,185,327,13.1,9.5,16.8,145,99,191,10.6,7.2,13.9,"38,039","35,696","40,536",,,,,,
49,003,UT,Box Elder County,"3,677","2,811","4,544",8.3,6.3,10.2,"1,524","1,111","1,937",10.4,7.6,13.2,846,580,"1,112",8.0,5.5,10.5,"47,329","44,425","50,423",,,,,,
49,005,UT,Cache County,"10,896","8,441","13,351",11.4,8.9,14.0,"3,381","2,500","4,263",11.3,8.3,14.2,"1,856","1,296","2,416",9.7,6.8,12.7,"41,802","39,400","44,350",,,,,,
49,007,UT,Carbon County,"2,610","1,987","3,232",13.6,10.3,16.8,948,686,"1,210",18.1,13.1,23.1,529,360,698,14.3,9.7,18.9,"36,291","34,038","38,694",,,,,,
49,009,UT,Daggett County,54,40,68,6.3,4.7,8.0,14,10,18,7.1,5.0,9.2,9,6,12,6.6,4.5,8.8,"34,824","32,607","37,193",,,,,,
49,011,UT,Davis County,"18,916","14,756","23,076",7.3,5.7,8.9,"7,738","5,741","9,735",9.1,6.7,11.4,"4,002","2,805","5,199",6.7,4.7,8.7,"56,885","53,733","60,222",,,,,,
49,013,UT,Duchesne County,"2,094","1,591","2,598",14.2,10.8,17.6,888,642,"1,134",17.7,12.8,22.6,511,347,675,14.6,9.9,19.3,"36,501","34,194","38,964",,,,,,
49,015,UT,Emery County,"1,229",944,"1,514",11.6,8.9,14.3,512,373,651,15.6,11.4,19.8,297,204,390,12.0,8.2,15.7,"41,293","38,775","43,974",,,,,,
49,017,UT,Garfield County,432,327,537,10.0,7.6,12.5,175,126,225,13.5,9.7,17.4,101,68,134,10.5,7.1,14.0,"34,910","32,747","37,216",,,,,,
49,019,UT,Grand County,"1,205",919,"1,492",13.9,10.6,17.3,457,326,587,21.0,15.0,27.0,268,180,356,17.3,11.6,22.9,"31,699","29,715","33,815",,,,,,
49,021,UT,Iron County,"5,194","3,962","6,425",14.5,11.1,18.0,"1,958","1,422","2,493",18.0,13.1,22.9,"1,120",765,"1,475",15.7,10.7,20.7,"35,862","33,672","38,196",,,,,,
49,023,UT,Juab County,861,657,"1,066",9.7,7.4,12.0,372,268,475,11.7,8.5,15.0,224,151,297,9.8,6.6,13.0,"40,204","37,762","42,804",,,,,,
49,025,UT,Kane County,548,414,682,8.9,6.7,11.1,203,145,260,12.5,8.9,16.0,122,82,162,10.3,6.9,13.6,"36,117","33,926","38,448",,,,,,
49,027,UT,Millard County,"1,408","1,073","1,744",11.6,8.8,14.3,586,420,751,14.6,10.5,18.8,347,233,461,11.3,7.6,15.0,"38,825","36,458","41,347",,,,,,
49,029,UT,Morgan County,349,262,436,4.6,3.4,5.7,117,82,153,5.0,3.5,6.5,72,47,97,3.9,2.5,5.3,"56,684","53,101","60,509",,,,,,
49,031,UT,Piute County,193,144,241,13.9,10.4,17.4,77,54,100,20.8,14.6,27.1,47,31,63,18.9,12.4,25.4,"29,195","27,378","31,131",,,,,,
49,033,UT,Rich County,157,118,197,7.7,5.8,9.7,53,37,69,9.2,6.4,12.0,33,21,45,7.3,4.7,9.9,"43,200","40,569","46,001",,,,,,
49,035,UT,Salt Lake County,"89,308","70,490","108,126",9.7,7.6,11.7,"35,241","26,385","44,097",12.7,9.5,15.9,"18,272","12,947","23,597",9.8,6.9,12.6,"49,076","46,681","51,595",,,,,,
49,037,UT,San Juan County,"3,098","2,230","3,965",22.5,16.2,28.8,"1,263",781,"1,744",25.5,15.8,35.2,792,445,"1,139",21.4,12.0,30.7,"27,778","25,857","29,842",,,,,,
49,039,UT,Sanpete County,"3,000","2,315","3,684",13.5,10.4,16.6,"1,153",843,"1,464",16.6,12.1,21.0,645,444,846,12.8,8.8,16.8,"34,494","32,471","36,642",,,,,,
49,041,UT,Sevier County,"2,246","1,716","2,777",11.8,9.0,14.6,954,695,"1,214",15.9,11.6,20.3,534,366,702,12.4,8.5,16.3,"37,614","35,318","40,058",,,,,,
49,043,UT,Summit County,"1,898","1,435","2,361",5.6,4.2,7.0,667,475,859,7.3,5.2,9.4,385,257,513,5.8,3.9,7.8,"65,610","61,327","70,193",,,,,,
49,045,UT,Tooele County,"3,670","2,792","4,547",7.6,5.8,9.4,"1,603","1,162","2,044",9.9,7.2,12.6,892,609,"1,175",8.0,5.5,10.5,"51,266","48,091","54,650",,,,,,
49,047,UT,Uintah County,"3,266","2,527","4,004",12.4,9.6,15.2,"1,331",973,"1,689",16.1,11.7,20.4,749,515,983,12.9,8.9,16.9,"39,140","36,806","41,621",,,,,,
49,049,UT,Utah County,"44,277","34,580","53,974",11.2,8.7,13.6,"16,802","12,469","21,135",12.2,9.0,15.3,"8,927","6,253","11,601",10.2,7.2,13.3,"46,428","43,868","49,137",,,,,,
49,051,UT,Wasatch County,"1,129",848,"1,409",6.3,4.7,7.8,484,344,624,8.3,5.9,10.7,273,182,364,6.8,4.5,9.0,"51,180","48,033","54,533",,,,,,
49,053,UT,Washington County,"12,388","9,549","15,226",11.4,8.8,14.0,"5,092","3,742","6,443",16.1,11.8,20.4,"2,796","1,937","3,655",12.8,8.9,16.8,"39,777","37,364","42,347",,,,,,
49,055,UT,Wayne County,284,212,356,11.4,8.5,14.3,118,81,154,15.5,10.7,20.3,74,48,100,13.6,8.7,18.5,"32,465","30,464","34,598",,,,,,
49,057,UT,Weber County,"20,408","15,869","24,947",9.9,7.7,12.1,"8,108","5,994","10,222",13.0,9.6,16.4,"4,391","3,064","5,718",10.3,7.2,13.4,"46,718","44,064","49,532",,,,,,
50,000,VT,Vermont,"56,076","51,937","60,215",9.2,8.5,9.8,"15,900","14,162","17,638",11.9,10.6,13.2,"9,667","8,297","11,037",9.5,8.2,10.9,"42,649","41,237","44,061","5,141","4,136","6,146",16.7,13.4,20.0
50,001,VT,Addison County,"3,048","2,372","3,724",8.7,6.8,10.6,851,634,"1,068",10.5,7.8,13.2,514,362,666,8.3,5.9,10.8,"45,369","42,764","48,133",,,,,,
50,003,VT,Bennington County,"3,627","2,822","4,433",10.0,7.8,12.2,"1,107",824,"1,389",14.3,10.7,18.0,644,454,834,10.8,7.6,14.0,"40,818","38,457","43,324",,,,,,
50,005,VT,Caledonia County,"3,389","2,631","4,148",11.3,8.8,13.8,"1,090",810,"1,370",16.4,12.2,20.6,659,463,855,13.1,9.2,17.0,"36,116","34,007","38,356",,,,,,
50,007,VT,Chittenden County,"11,060","8,673","13,447",7.6,6.0,9.3,"2,704","2,030","3,378",8.4,6.3,10.5,"1,614","1,148","2,080",6.7,4.8,8.6,"51,922","49,275","54,711",,,,,,
50,009,VT,Essex County,831,640,"1,021",12.3,9.5,15.1,280,207,354,19.3,14.2,24.4,184,128,240,16.1,11.2,20.9,"31,286","29,379","33,316",,,,,,
50,011,VT,Franklin County,"4,522","3,518","5,525",9.5,7.4,11.6,"1,532","1,138","1,925",12.7,9.5,16.0,949,667,"1,231",10.5,7.4,13.7,"43,672","41,164","46,332",,,,,,
50,013,VT,Grand Isle County,564,433,695,7.3,5.6,9.0,168,123,212,10.4,7.6,13.1,110,76,144,8.8,6.1,11.4,"47,096","44,229","50,148",,,,,,
50,015,VT,Lamoille County,"2,121","1,645","2,597",8.8,6.8,10.7,595,442,748,11.2,8.3,14.0,370,260,480,9.3,6.5,12.1,"41,574","39,112","44,192",,,,,,
50,017,VT,Orange County,"2,668","2,067","3,268",9.2,7.1,11.3,806,599,"1,013",12.6,9.4,15.9,502,352,652,10.2,7.1,13.2,"42,282","39,781","44,941",,,,,,
50,019,VT,Orleans County,"3,553","2,744","4,363",13.1,10.1,16.1,"1,130",836,"1,424",19.0,14.1,24.0,684,478,890,15.3,10.7,19.9,"33,772","31,716","35,962",,,,,,
50,021,VT,Rutland County,"6,493","5,067","7,919",10.3,8.1,12.6,"1,702","1,271","2,134",13.1,9.8,16.4,"1,052",743,"1,361",10.6,7.5,13.8,"38,803","36,602","41,137",,,,,,
